SPEEDING_CRASH,SL,NL,P_TRUCK,AVG_AADT,SIGNAL_NUM,SIGNAL_PER_MILE,STOPPED_NUM,STOPPED_PER_MILE,MEDIAN_WIDTH,MEDIAN_TYPE,P_RESIDENTIAL,P_COMMERCIAL,P_INDUSTRIAL,P_AGRICULTURAL,P_INSTITUTIONAL,P_GOVERNMENTAL,LANDUSE_MIX,POP_DEN,PCT_POV,PCT_VEHICLE_0,PCT_OLD_YOUNG,PCT_MEANS_PEDBIC,DAILY_TRANSIT,PAVEMENT_CONDITION,ISLDTYPE,ISLDWIDTH,OSLDTYPE,OSLDWIDTH,SURF_TYPE,SURFACE_WIDTH,LANE_WIDTH,POLES_PER_MILE,P_SINGLE_SIDEWALK_ONLY,P_BOTH_SIDEWALK_ONLY,SIDEWALK_WIDTH,P_SINGLE_BIKELANE_ONLY,P_BOTH_BIKELANE_ONLY,P_SINGLE_BIKESLOT_ONLY,P_BOTH_BIKESLOT_ONLY,P_SINGLE_SHAREDPATH_ONLY,P_BOTH_SHAREDPATH_ONLY,SHAREDPATH_WIDTH,SHAREDPATH_DISTFMRD,FRQ_AM78,NARROW_LANE,ASPHALT_SURFACE,PRESENCE_OF_MEDIAN_ISL_AT_CROSS,HIGH_FREQ_TRANSIT
2,50,8,6.402702703,55808.5,1,5.45553737,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,2,0,2,0,48,12,45.89863049,0,1,5,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,6,4.536871508,29999.16667,3,2.425181141,5,4.041968568,16,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3,0,2,0,2,0,36,12,36.41503877,0.045270048,0.954729952,5.729102307,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,6,4.536871508,29999.16667,3,2.425181141,5,4.041968568,16,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3,0,2,0,2,0,36,12,36.41503877,0.045270048,0.954729952,5.729102307,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,10.44123223,34081.5,4,6.456705369,7,11.2992344,40,0,0.25791929,0,0.679956984,0,0,0.062123726,0,0,0,0,0,0,16,4.008070882,0,2,0,2,0,24,12,47.81918142,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,10.44123223,34081.5,4,6.456705369,7,11.2992344,40,0,0.25791929,0,0.679956984,0,0,0.062123726,0,0,0,0,0,0,16,4.008070882,0,2,0,2,0,24,12,47.81918142,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,35,4,10.6670618,20924.66717,3,4.559270517,7,10.63829787,16.32674772,1,0,0,0,0,0,0,0,0,0,0,0,0,8.63343465,5,0,2,0,2.289513678,0,23.27355623,11.63677812,41.51119191,0,1,5,0.022796353,0.060790274,0,0,0,0,0,0,1,1,1,0,0
0,35,4,10.6670618,20924.66717,3,4.559270517,7,10.63829787,16.32674772,1,0,0,0,0,0,0,0,0,0,0,0,0,8.63343465,5,0,2,0,2.289513678,0,23.27355623,11.63677812,41.51119191,0,1,5,0.022796353,0.060790274,0,0,0,0,0,0,1,1,1,0,0
3,40,4,5.77322099,37736.1244,3,1.763180213,12,7.052720852,12.51817045,1,0.706331234,0,0,0,0,0.293668766,0,9.09E-05,0.104367962,0.020127609,0.344914161,0.01519706,15,4.087571284,0,2,0,2,0,24,12,18.7938083,0,1,5.036732921,0,0,0,0,0,0,0,0,2,0,1,0,0
3,40,4,5.77322099,37736.1244,3,1.763180213,12,7.052720852,12.51817045,1,0.706331234,0,0,0,0,0.293668766,0,9.09E-05,0.104367962,0.020127609,0.344914161,0.01519706,15,4.087571284,0,2,0,2,0,24,12,18.7938083,0,1,5.036732921,0,0,0,0,0,0,0,0,2,0,1,0,0
3,45,4,10.80144427,30419.52524,2,13.38732889,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,24,12,189.3978583,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
3,45,4,10.80144427,30419.52524,2,13.38732889,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,24,12,189.3978583,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45,6,6.902734375,42583.33333,1,3.653635367,2,7.307270734,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,2,0,2,0,30,10,0,0,1,5,0,0,0,0,0,0,0,0,2,1,1,0,0
0,45,6,6.902734375,42583.33333,1,3.653635367,2,7.307270734,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,2,0,2,0,30,10,0,0,1,5,0,0,0,0,0,0,0,0,2,1,1,0,0
4,45,6,9.620648561,52232.35075,0,0,9,13.43283582,21.10746269,1,0.313528743,0.158435239,0.021633959,0.021504249,0.144051587,0.336657916,0.717719928,0,0,0,0,0,30.49791045,4,1,2,0,3.194029851,0,37.10447761,12.3681592,49.6757896,0,1,5.126865672,0,0,0,0,0,0,0,0,3.388656716,0,1,0,0
4,45,6,9.620648561,52232.35075,0,0,9,13.43283582,21.10746269,1,0.313528743,0.158435239,0.021633959,0.021504249,0.144051587,0.336657916,0.717719928,0,0,0,0,0,30.49791045,4,1,2,0,3.194029851,0,37.10447761,12.3681592,49.6757896,0,1,5.126865672,0,0,0,0,0,0,0,0,3.388656716,0,1,0,0
1,40,4,4.729808121,33561.89168,1,2.012072435,4,8.048289738,15.66197183,1,0,0,0,0,0,0,0,6.56E-05,0.095070423,0.022624434,0.386317907,0,36,3.5,0,2,0,2.784708249,0,24.83299799,12.41649899,60.68810857,0,1,5.457746479,0,0,0,0,0,0,0,0,4,0,1,0,1
1,40,4,4.729808121,33561.89168,1,2.012072435,4,8.048289738,15.66197183,1,0,0,0,0,0,0,0,6.56E-05,0.095070423,0.022624434,0.386317907,0,36,3.5,0,2,0,2.784708249,0,24.83299799,12.41649899,60.68810857,0,1,5.457746479,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,4,5.184458954,40272.48491,1,1.39275766,6,8.356545961,16,1,0.41007999,0,0.207904737,0,0,0.004125467,0,0,0,0,0,0,16,4.75,0,2,0,2,0,25,12.5,0,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,4,5.184458954,40272.48491,1,1.39275766,6,8.356545961,16,1,0.41007999,0,0.207904737,0,0,0.004125467,0,0,0,0,0,0,16,4.75,0,2,0,2,0,25,12.5,0,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,8,2.903076923,63916.66667,1,4.918839154,0,0,25,0,0.11862406,0,0,0,0,0,0,0,0,0,0,0,39,3.5,0,2,0,2,0,48,12,188.4354406,1,0,5.631087063,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,8,2.903076923,63916.66667,1,4.918839154,0,0,25,0,0.11862406,0,0,0,0,0,0,0,0,0,0,0,39,3.5,0,2,0,2,0,48,12,188.4354406,1,0,5.631087063,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,6,4.558084665,24855.76545,1,1.96772924,3,5.903187721,16,1,0,0,0,0,0,0,0,0.000168157,0.251621577,0.092728106,0.35396227,0.078585554,15,3,0,2,0,2,0,36,12,36.21532028,0,1,6.40712318,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,6,4.558084665,24855.76545,1,1.96772924,3,5.903187721,16,1,0,0,0,0,0,0,0,0.000168157,0.251621577,0.092728106,0.35396227,0.078585554,15,3,0,2,0,2,0,36,12,36.21532028,0,1,6.40712318,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,6.52606812,43007.20573,3,2.054945123,9,6.164835368,16,1,0.961104677,0,0,0,0,0,0,0,0,0,0,0,16,4.945543954,0,2,0,2.20446704,0,26,13,0,0,1,5.416126387,0,0.130146524,0.142476195,0.02397436,0,0,0,0,2,0,1,0,0
1,45,4,6.52606812,43007.20573,3,2.054945123,9,6.164835368,16,1,0.961104677,0,0,0,0,0,0,0,0,0,0,0,16,4.945543954,0,2,0,2.20446704,0,26,13,0,0,1,5.416126387,0,0.130146524,0.142476195,0.02397436,0,0,0,0,2,0,1,0,0
0,40,7,6.215264798,54250,2,3.597122302,3,5.395683453,17.32913669,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,2,0,2,0,38.5,11,91.6028249,0,1,5.327338129,0,0,0,0,0,0,0,0,4,1,1,0,1
0,40,7,6.215264798,54250,2,3.597122302,3,5.395683453,17.32913669,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,2,0,2,0,38.5,11,91.6028249,0,1,5.327338129,0,0,0,0,0,0,0,0,4,1,1,0,1
0,45,6,5.140963477,52739.17195,0,0,7,12.91086523,16.70522466,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,2,0,2,0,30,10,56.52404971,0,1,5.62156594,0,0,0.154930383,0,0,0,0,0,6,1,1,0,1
0,45,6,5.140963477,52739.17195,0,0,7,12.91086523,16.70522466,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,2,0,2,0,30,10,56.52404971,0,1,5.62156594,0,0,0.154930383,0,0,0,0,0,6,1,1,0,1
0,45,4,3.867331417,20631.10502,1,0.963381856,9,8.670436701,27.30469071,0,0.755870079,0,0,0,0,0.244129921,0,0.000175858,0.090574374,0.014771049,0.451399116,0.032183908,12,4,0,2.29947881,0,2,1,24,12,39.19041341,0.029864838,0.744288591,5.069789958,0,0,0,0,0,0,0,0,2,0,0,0,0
0,45,4,3.867331417,20631.10502,1,0.963381856,9,8.670436701,27.30469071,0,0.755870079,0,0,0,0,0.244129921,0,0.000175858,0.090574374,0.014771049,0.451399116,0.032183908,12,4,0,2.29947881,0,2,1,24,12,39.19041341,0.029864838,0.744288591,5.069789958,0,0,0,0,0,0,0,0,2,0,0,0,0
0,40,4,6.988372093,28166.16667,1,8,1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,2,0,2,0,24,12,5.111915858,0,1,5.1,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,4,6.988372093,28166.16667,1,8,1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,2,0,2,0,24,12,5.111915858,0,1,5.1,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,4,2.728888889,45250,3,3.889511931,5,6.482519885,13.48478228,0,0,0,0,0,0,0,0,1.43E-05,0.146550354,0.035070958,0.415061932,0.010274996,13.22557406,5,0,2,0,2,0,26,13,116.5510191,0,1,6.322434057,0,0,0,0,0,0,0,0,1.392165691,0,1,0,0
0,40,4,2.728888889,45250,3,3.889511931,5,6.482519885,13.48478228,0,0,0,0,0,0,0,0,1.43E-05,0.146550354,0.035070958,0.415061932,0.010274996,13.22557406,5,0,2,0,2,0,26,13,116.5510191,0,1,6.322434057,0,0,0,0,0,0,0,0,1.392165691,0,1,0,0
0,40,4,2.728888889,45250,3,3.889511931,5,6.482519885,13.48478228,0,0,0,0,0,0,0,0,1.43E-05,0.146550354,0.035070958,0.415061932,0.010274996,13.22557406,5,0,2,0,2,0,26,13,116.5510191,0,1,6.322434057,0,0,0,0,0,0,0,0,1.392165691,0,1,0,0
0,40,4,2.728888889,45250,3,3.889511931,5,6.482519885,13.48478228,0,0,0,0,0,0,0,0,1.43E-05,0.146550354,0.035070958,0.415061932,0.010274996,13.22557406,5,0,2,0,2,0,26,13,116.5510191,0,1,6.322434057,0,0,0,0,0,0,0,0,1.392165691,0,1,0,0
0,45,4,5.13364274,26621.25369,2,14.05481377,1,7.027406887,31,0,0,0,0,0,0,0,0,5.75E-05,0.0810737,0.072640923,0.363024015,0.015751263,23,4.75,1,6,0,2,0,24,12,80.06068281,0,1,5,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,4,5.13364274,26621.25369,2,14.05481377,1,7.027406887,31,0,0,0,0,0,0,0,0,5.75E-05,0.0810737,0.072640923,0.363024015,0.015751263,23,4.75,1,6,0,2,0,24,12,80.06068281,0,1,5,0,0,0,0,0,0,0,0,4,0,1,0,1
0,40,6,7.066853933,59500,0,0,3,4.253509145,15,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,2,0,2,0,32,10.66666667,91.6028249,0,1,5.97738551,0,0,0,0,0,0,0,0,4,1,1,0,1
0,40,6,7.066853933,59500,0,0,3,4.253509145,15,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,2,0,2,0,32,10.66666667,91.6028249,0,1,5.97738551,0,0,0,0,0,0,0,0,4,1,1,0,1
1,45,2,7.253913043,11516.66667,0,0,2,7.8125,12.9,1,0.470285843,0,0.265540028,0.055198596,0,0.208975534,0,0,0,0,0,0,13,4,0,2,0,4,0,15.984375,15.984375,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,2,7.253913043,11516.66667,0,0,2,7.8125,12.9,1,0.470285843,0,0.265540028,0.055198596,0,0.208975534,0,0,0,0,0,0,13,4,0,2,0,4,0,15.984375,15.984375,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,6,3.47839196,33083.33333,3,4.7808384,3,4.7808384,17.68986701,1,0.066300836,0.687604615,0,0,0.235012523,0,0,0,0,0,0,0,8.259097537,3,0,2,0,2,0,36,12,14.37713528,0,1,5,0,0,0,0,0,0,0,0,1.321455606,0,1,0,0
0,45,6,3.47839196,33083.33333,3,4.7808384,3,4.7808384,17.68986701,1,0.066300836,0.687604615,0,0,0.235012523,0,0,0,0,0,0,0,8.259097537,3,0,2,0,2,0,36,12,14.37713528,0,1,5,0,0,0,0,0,0,0,0,1.321455606,0,1,0,0
1,45,4,5.690342679,52990.83333,0,0,1,2.941176471,32,0,0.981217718,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2,0,24,12,38.00694798,0.961764706,0.038235294,6,0,0,0,0,0,0,0,0,0,0,1,0,0
1,45,4,5.690342679,52990.83333,0,0,1,2.941176471,32,0,0.981217718,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2,0,24,12,38.00694798,0.961764706,0.038235294,6,0,0,0,0,0,0,0,0,0,0,1,0,0
1,45,6,7.112036349,37479.51916,2,3.761540878,5,9.403852194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,2,0,2,0,33,11,0,0,1,5,0,0,0,0,0,0,0,0,2,1,1,1,0
1,45,6,7.112036349,37479.51916,2,3.761540878,5,9.403852194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,2,0,2,0,33,11,0,0,1,5,0,0,0,0,0,0,0,0,2,1,1,1,0
5,50,4,6.357601351,19183.33333,1,0.768639508,2,1.537279016,36,0,0.389157881,0.211514907,0,0,0.032134189,0.358276536,0,0,0,0,0,0,0,3,1,2,0,2,0,26,13,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5,50,4,6.357601351,19183.33333,1,0.768639508,2,1.537279016,36,0,0.389157881,0.211514907,0,0,0.032134189,0.358276536,0,0,0,0,0,0,0,3,1,2,0,2,0,26,13,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40,6,3.571874358,42125.18855,2,5.336179296,1,2.668089648,16.10672359,1,0,0,0,0,0,0,0,0.000102648,0.105147173,0.060287272,0.340699015,0.041257993,62,5,0,2,0,2,0,32,10.66666667,48.09510089,0.106723586,0.893276414,5.92643743,0,0,0,0,0,0,0,0,8,1,1,0,1
0,40,6,3.571874358,42125.18855,2,5.336179296,1,2.668089648,16.10672359,1,0,0,0,0,0,0,0,0.000102648,0.105147173,0.060287272,0.340699015,0.041257993,62,5,0,2,0,2,0,32,10.66666667,48.09510089,0.106723586,0.893276414,5.92643743,0,0,0,0,0,0,0,0,8,1,1,0,1
0,45,6,5.142895904,36662.20693,2,6.237583311,1,3.118791655,35,0,0,0,0,0,0,0,0,5.28E-05,0.186735097,0.08,0.335934452,0.079322034,45,5,0,2,0,2,0,40,13.33333333,38.70874741,0,1,5.09356375,0,0,0,0,0,0,0,0,6,0,1,0,1
0,45,6,5.142895904,36662.20693,2,6.237583311,1,3.118791655,35,0,0,0,0,0,0,0,0,5.28E-05,0.186735097,0.08,0.335934452,0.079322034,45,5,0,2,0,2,0,40,13.33333333,38.70874741,0,1,5.09356375,0,0,0,0,0,0,0,0,6,0,1,0,1
2,40,3,7.569883197,19890.88622,1,2.403846154,2,4.807692308,12.54086538,1,0,0,0,0,0,0,0,0,0,0,0,0,67,2.5,0,2,0,3.307692308,0,17.63100962,11.75400641,14.17536799,0.747596154,0.252403846,5.285988484,0,0,0,0,0,0,0,0,9,1,1,0,1
2,40,3,7.569883197,19890.88622,1,2.403846154,2,4.807692308,12.54086538,1,0,0,0,0,0,0,0,0,0,0,0,0,67,2.5,0,2,0,3.307692308,0,17.63100962,11.75400641,14.17536799,0.747596154,0.252403846,5.285988484,0,0,0,0,0,0,0,0,9,1,1,0,1
3,40,4,8.76744186,28666.66667,2,2.810962755,5,7.027406887,13.7772312,1,0.262445464,0.188939691,0,0,0.359281431,0.052397094,0,0,0,0,0,0,24,3,0,2,0,2,0,24,12,26.87327432,0,1,6.5,0,0,0,0,0,0,0,0,2,0,1,1,0
3,40,4,8.76744186,28666.66667,2,2.810962755,5,7.027406887,13.7772312,1,0.262445464,0.188939691,0,0,0.359281431,0.052397094,0,0,0,0,0,0,24,3,0,2,0,2,0,24,12,26.87327432,0,1,6.5,0,0,0,0,0,0,0,0,2,0,1,1,0
8,45,4,8.76744186,28666.66667,2,2.255808707,4,4.511617415,15.61764042,0,0.007444724,0,0,0.95289526,0,0.039660015,0,0,0,0,0,0,24,3,0,2,0,2,0,24,12,26.87327432,0,1,6.5,0,0,0,0,0,0,0,0,2,0,1,0,0
8,45,4,8.76744186,28666.66667,2,2.255808707,4,4.511617415,15.61764042,0,0.007444724,0,0,0.95289526,0,0.039660015,0,0,0,0,0,0,24,3,0,2,0,2,0,24,12,26.87327432,0,1,6.5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,6,5.892670157,63166.66667,4,4.188056292,1,1.047014073,16.52492888,1,0,0,0,0,0,0,0,0,0,0,0,0,35.94543083,4,0,2,0,2,0,33,11,91.6028249,0,1,6.127634157,0,0,0,0,0,0,0,0,3.688110064,1,1,0,0
0,45,6,5.892670157,63166.66667,4,4.188056292,1,1.047014073,16.52492888,1,0,0,0,0,0,0,0,0,0,0,0,0,35.94543083,4,0,2,0,2,0,33,11,91.6028249,0,1,6.127634157,0,0,0,0,0,0,0,0,3.688110064,1,1,0,0
2,45,6,5.123672334,49366.5266,2,1.799592032,7,6.298572114,35,0,0.052886815,0,0,0,0,0.947113185,0,0.000178927,0.3024,0.192805755,0.449427006,0.141414141,45,5,0,2,0,2,0,40,13.33333333,38.70874741,0,1,5.092229092,0,0,0,0,0,0,0,0,6,0,1,0,1
2,45,6,5.123672334,49366.5266,2,1.799592032,7,6.298572114,35,0,0.052886815,0,0,0,0,0.947113185,0,0.000178927,0.3024,0.192805755,0.449427006,0.141414141,45,5,0,2,0,2,0,40,13.33333333,38.70874741,0,1,5.092229092,0,0,0,0,0,0,0,0,6,0,1,0,1
2,40,6,6.486479971,45052.93377,1,1.342101731,5,6.710508657,16,1,0,0,0,0,0,0,0,3.47E-05,0.014392631,0.022970904,0.542314335,0.088,36,4,0,2,0,2,0,37,12.33333333,68.67719706,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,1
2,40,6,6.486479971,45052.93377,1,1.342101731,5,6.710508657,16,1,0,0,0,0,0,0,0,3.47E-05,0.014392631,0.022970904,0.542314335,0.088,36,4,0,2,0,2,0,37,12.33333333,68.67719706,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,1
2,45,6,8.847428571,26437,0,0,2,3.274394237,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,33,11,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0
2,45,6,8.847428571,26437,0,0,2,3.274394237,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,33,11,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0
2,35,4,5.380801164,13515.60942,2,1.902860856,11,10.46573471,11.06060612,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,2,0,2,0,24,12,88.05921828,0,1,7.989962409,0,0,0,0,0,0,0,0,2,0,1,0,0
2,35,4,5.380801164,13515.60942,2,1.902860856,11,10.46573471,11.06060612,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,2,0,2,0,24,12,88.05921828,0,1,7.989962409,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,6,7.418934911,29961,3,2.304147465,3,2.304147465,40,0,0.930599477,0,0,0,0,0.022723659,0,0,0,0,0,0,14,4,0,2,0,2.339861751,0,35.10138249,11.70046083,7.66578415,0.013056836,0.844086022,8.360722348,0,0,0,0,0,0,0,0,2,1,1,0,0
0,45,6,7.418934911,29961,3,2.304147465,3,2.304147465,40,0,0.930599477,0,0,0,0,0.022723659,0,0,0,0,0,0,14,4,0,2,0,2.339861751,0,35.10138249,11.70046083,7.66578415,0.013056836,0.844086022,8.360722348,0,0,0,0,0,0,0,0,2,1,1,0,0
0,45,6,7.418934911,29961,3,2.304147465,3,2.304147465,40,0,0.930599477,0,0,0,0,0.022723659,0,0,0,0,0,0,14,4,0,2,0,2.339861751,0,35.10138249,11.70046083,7.66578415,0.013056836,0.844086022,8.360722348,0,0,0,0,0,0,0,0,2,1,1,0,0
0,45,6,7.418934911,29961,3,2.304147465,3,2.304147465,40,0,0.930599477,0,0,0,0,0.022723659,0,0,0,0,0,0,14,4,0,2,0,2.339861751,0,35.10138249,11.70046083,7.66578415,0.013056836,0.844086022,8.360722348,0,0,0,0,0,0,0,0,2,1,1,0,0
1,35,4,4.92875,26384.66667,0,0,1,3.448275862,19.11724138,1,0,0,0,0,0,0,0,0,0,0,0,0,39,2.870689655,0,2,0,2.779310345,0,23.84137931,11.92068966,31.88225917,0.227586207,0.772413793,5.095330739,0,0,0,0,0,0,0,0,4,1,1,0,1
1,35,4,4.92875,26384.66667,0,0,1,3.448275862,19.11724138,1,0,0,0,0,0,0,0,0,0,0,0,0,39,2.870689655,0,2,0,2.779310345,0,23.84137931,11.92068966,31.88225917,0.227586207,0.772413793,5.095330739,0,0,0,0,0,0,0,0,4,1,1,0,1
3,35,4,3.675150301,17383.33333,1,3.805175038,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,12,5,0,2,0,2,0,23.1891172,11.5945586,48.44487917,0,1,4.497907154,0,0,0,0,0,0,0,0,0,1,1,0,0
3,35,4,3.675150301,17383.33333,1,3.805175038,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,12,5,0,2,0,2,0,23.1891172,11.5945586,48.44487917,0,1,4.497907154,0,0,0,0,0,0,0,0,0,1,1,0,0
4,35,4,3.675150301,17383.33333,1,3.462603878,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,24,5,0,2,0,2,0,24,12,48.44487917,0.259695291,0.740304709,4.929765221,0,0,0,0,0,0,0,0,2,0,1,0,0
4,35,4,3.675150301,17383.33333,1,3.462603878,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,24,5,0,2,0,2,0,24,12,48.44487917,0.259695291,0.740304709,4.929765221,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,12.88950715,20382.33333,1,4.924046581,2,9.848093163,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3.038341089,0,23,11.5,72.66200485,0,1,5,0,0,0.38899968,0,0,0,0,0,0,1,1,0,0
1,45,4,12.88950715,20382.33333,1,4.924046581,2,9.848093163,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3.038341089,0,23,11.5,72.66200485,0,1,5,0,0,0.38899968,0,0,0,0,0,0,1,1,0,0
1,45,4,8.260477499,20655.22574,1,7.398748132,0,0,31.52375738,0,0.183497951,0,0,0,0,0.816502049,0,0,0,0,0,0,14,3.340342414,0,2,0,2,0,26,13,24.54545318,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,8.260477499,20655.22574,1,7.398748132,0,0,31.52375738,0,0.183497951,0,0,0,0,0.816502049,0,0,0,0,0,0,14,3.340342414,0,2,0,2,0,26,13,24.54545318,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,8.260477499,20655.22574,1,7.398748132,0,0,31.52375738,0,0.183497951,0,0,0,0,0.816502049,0,0,0,0,0,0,14,3.340342414,0,2,0,2,0,26,13,24.54545318,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,8.260477499,20655.22574,1,7.398748132,0,0,31.52375738,0,0.183497951,0,0,0,0,0.816502049,0,0,0,0,0,0,14,3.340342414,0,2,0,2,0,26,13,24.54545318,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,5,10.44123223,34081.5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4.5,0,2,0,2,0,30,12,47.81918142,0,1,5.024663677,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,5,10.44123223,34081.5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4.5,0,2,0,2,0,30,12,47.81918142,0,1,5.024663677,0,0,0,0,0,0,0,0,2,0,1,0,0
0,50,4,5.690342679,52990.83333,1,1.418439716,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2.161702128,0,24,12,38.43993894,0.706382979,0.293617021,5.654605263,0,0,0,0,0,0,0,0,0,0,1,0,0
0,50,4,5.690342679,52990.83333,1,1.418439716,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2.161702128,0,24,12,38.43993894,0.706382979,0.293617021,5.654605263,0,0,0,0,0,0,0,0,0,0,1,0,0
2,40,6,9.621895425,51535.83333,0,0,6,20.68965517,17,1,0,0,0,0,0,0,0,0,0,0,0,0,36,4,1,2,0,2,0,38,12.66666667,49.6757896,0,1,5.224137931,0,0,0,0,0,0,0,0,4,0,1,0,1
2,40,6,9.621895425,51535.83333,0,0,6,20.68965517,17,1,0,0,0,0,0,0,0,0,0,0,0,0,36,4,1,2,0,2,0,38,12.66666667,49.6757896,0,1,5.224137931,0,0,0,0,0,0,0,0,4,0,1,0,1
0,35,4,3.675147929,27916.66667,0,0,5,10.59322034,20,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,2,0,2,0,24,12,58.17218647,0,0.968220339,6.5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,35,4,3.675147929,27916.66667,0,0,5,10.59322034,20,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,2,0,2,0,24,12,58.17218647,0,0.968220339,6.5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,7,2.467376954,61634,1,2.469135802,0,0,16.18024691,1,0,0,0,0,0,0,0,0,0,0,0,0,37.61580247,4,0,2,0,2,0,43,12.28571429,68.67719706,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,1
1,45,7,2.467376954,61634,1,2.469135802,0,0,16.18024691,1,0,0,0,0,0,0,0,0,0,0,0,0,37.61580247,4,0,2,0,2,0,43,12.28571429,68.67719706,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,1
1,45,7,2.467376954,61634,1,2.469135802,0,0,16.18024691,1,0,0,0,0,0,0,0,0,0,0,0,0,37.61580247,4,0,2,0,2,0,43,12.28571429,68.67719706,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,1
2,40,6,3.034785221,74631.51283,2,5.289605924,0,0,19.40703518,1,0,0,0,0,0,0,0,0,0,0,0,0,50.14234393,3.5,0,2,0,3.206030151,0,33,11,229.3101439,0.814863793,0.185136207,5.453247043,0,0,0,0,0,0,0,0,6.191178879,1,1,0,1
